Code,Xsite,Xprofile,unicode,XLat,XLong,XYear,X14C,X14C_SD,Tau,C_bulk,Biomes,Order,Xlayer_top,Xlayer_bot,CFRAG,SDTO,STPC,CLPC,BULK,TAWC,ORGC,TOTN,CNrt,PHAQ,CECS,ECEC,CECc,TEB,BSAT,ESP,ALSA,TCEQ,GYPS,ELCO,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,Aspect,fm,fr1000,fr300,mrRTF,mrVBF,PI,planC,profileC,SD,SP,TPI,TWI,MNPP
1315,Western Kola Peninsula,KRE-KUN-97,Western Kola Peninsula_KRE-KUN-97,67.83,33.67,1990,-357.1130529,4.361147304,4346,0.000845687,6,Inceptisols,49,51,1.059187262,31.97577736,49.94206387,18.08215876,1.511389112,16.99659523,12.28902722,0.871181853,14.97303089,5.997771476,14.0571602,16.06492816,72.14590323,14.0350171,77.17503857,2.013619389,0,0.008985572,5.25E-05,0,-1.795833349,6.891666889,20.03391457,920.2876587,16.70000076,-17.70000076,34.40000153,8.966667175,-8.283332825,10.14999962,-12.53333378,557,73,24,36.44473648,206,81,204,92,289.5778972,13.25551149,128.0029104,33.75529786,7.42E-05,2.56E-05,1.453045428,0.000724,-0.000556,64.30112457,12.96594773,0.682507624,6.998182137,3.63499999
1316,Western Kola Peninsula,KRE-KUN-97,Western Kola Peninsula_KRE-KUN-97,67.83,33.67,1990,-440.0828198,4.262881668,6204,0.000965609,6,Inceptisols,55.5,58.5,0,31.0772681,52.24176412,16.68096777,1.485361331,16.51771555,13.44373146,0.818384841,15.00850985,6.102355455,13.55135829,15.39301326,69.22126782,13.51228968,75.62006998,1.67659673,0,0,0,0,-1.795833349,6.891666889,20.03391457,920.2876587,16.70000076,-17.70000076,34.40000153,8.966667175,-8.283332825,10.14999962,-12.53333378,557,73,24,36.44473648,206,81,204,92,289.5778972,13.25551149,128.0029104,33.75529786,7.42E-05,2.56E-05,1.453045428,0.000724,-0.000556,64.30112457,12.96594773,0.682507624,6.998182137,3.63499999
1317,Western Kola Peninsula,KRE-KUN-97,Western Kola Peninsula_KRE-KUN-97,67.83,33.67,1990,-493.7883711,4.199275243,7733,0.000467284,6,Inceptisols,61,63,0,30.6352272,54.78566103,14.57911177,1.448554187,16.16580229,12.47280646,0.872096164,15.31409432,6.213134929,12.4757132,14.07768071,65.23330271,12.6539572,72.32883843,1.251575416,0,0,0,0,-1.795833349,6.891666889,20.03391457,920.2876587,16.70000076,-17.70000076,34.40000153,8.966667175,-8.283332825,10.14999962,-12.53333378,557,73,24,36.44473648,206,81,204,92,289.5778972,13.25551149,128.0029104,33.75529786,7.42E-05,2.56E-05,1.453045428,0.000724,-0.000556,64.30112457,12.96594773,0.682507624,6.998182137,3.63499999
1318,Western Kola Peninsula,KRE-KUN-97,Western Kola Peninsula_KRE-KUN-97,67.83,33.67,1990,-431.6557782,4.272862274,5990,0.000510837,6,Inceptisols,68,70,0,30.84139952,56.92882404,12.22977644,1.419939245,15.97987225,10.77480013,0.906318233,15.14314839,6.299141355,11.14980855,12.25276296,62.7826727,11.24168989,68.41222631,0.980992977,0,0,0,0,-1.795833349,6.891666889,20.03391457,920.2876587,16.70000076,-17.70000076,34.40000153,8.966667175,-8.283332825,10.14999962,-12.53333378,557,73,24,36.44473648,206,81,204,92,289.5778972,13.25551149,128.0029104,33.75529786,7.42E-05,2.56E-05,1.453045428,0.000724,-0.000556,64.30112457,12.96594773,0.682507624,6.998182137,3.63499999
1319,Western Kola Peninsula,KRE-KUN-97,Western Kola Peninsula_KRE-KUN-97,67.83,33.67,1990,-477.7865334,4.218227096,7244,0.000188795,6,Inceptisols,72.5,73.5,2.98319431,31.30286941,57.34830778,11.34882281,1.417144149,16.01646972,9.947364829,0.892329565,14.72820649,6.310431903,10.59676398,11.36233641,63.1319407,10.42472991,66.86264918,1.005712855,0.379822721,0.324255396,0.00189623,0.088786477,-1.795833349,6.891666889,20.03391457,920.2876587,16.70000076,-17.70000076,34.40000153,8.966667175,-8.283332825,10.14999962,-12.53333378,557,73,24,36.44473648,206,81,204,92,289.5778972,13.25551149,128.0029104,33.75529786,7.42E-05,2.56E-05,1.453045428,0.000724,-0.000556,64.30112457,12.96594773,0.682507624,6.998182137,3.63499999
1320,Western Kola Peninsula,KRE-KUN-97,Western Kola Peninsula_KRE-KUN-97,67.83,33.67,1990,-466.6173159,4.231455411,6921,0.000190845,6,Inceptisols,73.5,74.5,4.086529872,31.47761329,57.39010997,11.13227674,1.417723479,16.04243363,9.713536225,0.884610444,14.57021715,6.309862049,10.45190623,11.11056591,63.42019516,10.17804785,66.46883408,1.031927585,0.468832646,0.504403867,0.00294973,0.13386005,-1.795833349,6.891666889,20.03391457,920.2876587,16.70000076,-17.70000076,34.40000153,8.966667175,-8.283332825,10.14999962,-12.53333378,557,73,24,36.44473648,206,81,204,92,289.5778972,13.25551149,128.0029104,33.75529786,7.42E-05,2.56E-05,1.453045428,0.000724,-0.000556,64.30112457,12.96594773,0.682507624,6.998182137,3.63499999
1321,Western Kola Peninsula,KRE-KUN-97,Western Kola Peninsula_KRE-KUN-97,67.83,33.67,1990,-503.1531415,4.188184033,8034,0.000204846,6,Inceptisols,85,87,23.30204092,34.53972958,55.66024319,9.800027232,1.464164011,16.78621605,7.32751518,0.728425266,11.65990274,6.210056795,9.164069129,8.360661286,70.88546623,7.195544992,63.67520113,1.837043634,0.145187331,2.188603046,0.012798848,0.856724533,-1.795833349,6.891666889,20.03391457,920.2876587,16.70000076,-17.70000076,34.40000153,8.966667175,-8.283332825,10.14999962,-12.53333378,557,73,24,36.44473648,206,81,204,92,289.5778972,13.25551149,128.0029104,33.75529786,7.42E-05,2.56E-05,1.453045428,0.000724,-0.000556,64.30112457,12.96594773,0.682507624,6.998182137,3.63499999
1322,Western Kola Peninsula,KRE-KUN-97,Western Kola Peninsula_KRE-KUN-97,67.83,33.67,1990,-550.2496494,4.132405061,9737,8.10E-05,6,Inceptisols,88.5,89.5,25.99303947,34.90438434,55.23187057,9.863745085,1.474446418,16.92832337,7.229329262,0.732100911,11.20107141,6.199807291,9.036983577,8.074824774,71.29427846,6.978820391,63.75190441,1.957034012,0.041086225,1.157767619,0.006770571,0.959454809,-1.795833349,6.891666889,20.03391457,920.2876587,16.70000076,-17.70000076,34.40000153,8.966667175,-8.283332825,10.14999962,-12.53333378,557,73,24,36.44473648,206,81,204,92,289.5778972,13.25551149,128.0029104,33.75529786,7.42E-05,2.56E-05,1.453045428,0.000724,-0.000556,64.30112457,12.96594773,0.682507624,6.998182137,3.63499999
1323,Western Kola Peninsula,KRE-KUN-97,Western Kola Peninsula_KRE-KUN-97,67.83,33.67,1990,-560.7625222,4.11995409,10167,0.000155794,6,Inceptisols,91,93,29.31869864,35.21684419,54.46024677,10.32290904,1.492927064,17.16655504,7.505324318,0.792561985,10.5346051,6.200771931,8.915700299,7.830321318,70.28593331,7.057102745,64.58915769,2.09877896,0,0,0,1.093533648,-1.795833349,6.891666889,20.03391457,920.2876587,16.70000076,-17.70000076,34.40000153,8.966667175,-8.283332825,10.14999962,-12.53333378,557,73,24,36.44473648,206,81,204,92,289.5778972,13.25551149,128.0029104,33.75529786,7.42E-05,2.56E-05,1.453045428,0.000724,-0.000556,64.30112457,12.96594773,0.682507624,6.998182137,3.63499999
1324,"BE:-28.17,153.2","BE:-28.17,153.2_348","BE:-28.17,153.2_BE:-28.17,153.2_348",-28.17,153.2,1997,22,4.810151645,169,0.506891827,3,Ultisols,10,20,2.520269187,31.21790396,54.4624529,14.31964313,0.956260082,21.40805295,91.89918197,6.985333205,18.64393992,5.482923665,40.45237276,21.16104276,52.70275904,17.87520384,86.78477557,1.991013232,15.3907456,0,0,1.039595194,18.13750076,10.02499962,50.63131332,370.0499268,27.29999924,7.5,19.79999924,22.33333397,13.91666603,22.33333397,13.25,1490,199,46,44.66743851,565,167,565,187,110.7216277,21.74749271,461.8709249,148.3809406,1.52E-06,4.70E-06,1.708143276,0.000135,-0.000187,156.942688,21.74749271,-9.493207239,7.523279246,17.47100067
1325,"PG:-27.45,150.52","PG:-27.45,150.52_347","PG:-27.45,150.52_PG:-27.45,150.52_347",-27.45,150.52,1997,20,4.807782936,174,0.093257906,2,Alfisols,10,20,10.57057185,43.4244527,29.58999036,26.98555695,1.336651034,13.73749086,13.57489305,1.162189881,12.36817688,5.795898879,11.77969097,8.957642121,31.40070733,8.786038147,59.63747185,1.221655703,9.608541453,0,4.844811835,0.776928281,19.37083244,13.65833378,48.60616684,535.8742065,32.70000076,4.599999905,28.10000038,25.48333359,12.28333282,25.48333359,12.28333282,613,87,26,41.12614059,240,88,240,88,161.5846301,0.515049527,17.34357817,2.80275162,5.609155178,4.055180073,0.503599834,1.30E-05,2.00E-05,177.3717041,0.510169761,0.641129103,10.16814489,3.415999889
1326,"CHI:-26.72,150.6","CHI:-26.72,150.6_346","CHI:-26.72,150.6_CHI:-26.72,150.6_346",-26.72,150.6,1997,-2,10,233,0.043417619,2,Vertisols,20,30,6.002429751,39.36171781,31.28737986,29.35090233,1.518005759,14.17754245,7.089765603,0.795683651,9.29370883,7.013908431,18.22107174,22.74737383,52.22647465,22.7353518,87.46190858,10.70738927,0,29.26482833,2.994453309,0.920423916,19.64583397,14.0583334,50.38829041,521.4902344,32.5,4.599999905,27.89999962,25.51666641,12.66666698,25.51666641,12.66666698,629,92,24,44.00160599,252,86,252,86,121.0225619,1.290025773,19.2339766,9.315887202,5.313492298,4.62417078,0.530279425,-2.80E-05,9.40E-05,178.7245026,1.39469219,1.259303451,9.647827324,5.006999969
1327,"CHI:-26.72,150.6","CHI:-26.72,150.6_346","CHI:-26.72,150.6_CHI:-26.72,150.6_346",-26.72,150.6,1997,-14,10,275,0.034367157,2,Vertisols,10,20,8.966856007,42.66688353,21.26284376,36.0702727,1.54674712,16.54625114,6.71208491,0.754880066,9.7705811,7.363044177,25.4447621,33.99972107,62.22649844,33.99952863,95.71358374,6.81988059,0,50.89938671,5.303625873,0.247130644,19.64583397,14.0583334,50.38829041,521.4902344,32.5,4.599999905,27.89999962,25.51666641,12.66666698,25.51666641,12.66666698,629,92,24,44.00160599,252,86,252,86,121.0225619,1.290025773,19.2339766,9.315887202,5.313492298,4.62417078,0.530279425,-2.80E-05,9.40E-05,178.7245026,1.39469219,1.259303451,9.647827324,5.006999969
1328,"BE:-28.17,153.2","BE:-28.17,153.2_348","BE:-28.17,153.2_BE:-28.17,153.2_348",-28.17,153.2,1997,-29,4.749749553,340,0.023013209,3,Ultisols,20,30,8.925012283,39.18004935,21.89531242,38.92463823,1.567290561,15.37213514,5.48160153,0.659434155,9.180310755,7.532826246,26.60753245,36.76501638,62.81308176,36.76458097,97.51636974,9.057497447,0,56.90492486,8.753228691,0.859761764,18.13750076,10.02499962,50.63131332,370.0499268,27.29999924,7.5,19.79999924,22.33333397,13.91666603,22.33333397,13.25,1490,199,46,44.66743851,565,167,565,187,110.7216277,21.74749271,461.8709249,148.3809406,1.52E-06,4.70E-06,1.708143276,0.000135,-0.000187,156.942688,21.74749271,-9.493207239,7.523279246,17.47100067
1329,"BE:-28.17,153.2","BE:-28.17,153.2_348","BE:-28.17,153.2_BE:-28.17,153.2_348",-28.17,153.2,1997,-32,4.746196489,355,0.034240432,3,Ultisols,40,60,9.078838238,39.13069551,26.98076838,33.88853611,1.384970174,13.93859316,4.826498688,0.562927838,8.970426681,5.894672318,11.00020316,9.937284163,33.95403026,8.044691549,56.07939641,2.009235859,14.10056569,0.159532553,7.614793328,0.000681399,18.13750076,10.02499962,50.63131332,370.0499268,27.29999924,7.5,19.79999924,22.33333397,13.91666603,22.33333397,13.25,1490,199,46,44.66743851,565,167,565,187,110.7216277,21.74749271,461.8709249,148.3809406,1.52E-06,4.70E-06,1.708143276,0.000135,-0.000187,156.942688,21.74749271,-9.493207239,7.523279246,17.47100067
1330,"BE:-28.17,153.2","BE:-28.17,153.2_348","BE:-28.17,153.2_BE:-28.17,153.2_348",-28.17,153.2,1997,-39,4.737906006,391,0.019627081,3,Ultisols,30,40,8.753483793,40.2864401,27.65616168,32.05739823,1.362647205,13.11628233,6.172097165,0.666654377,9.568484519,5.820554094,10.90478285,9.212290203,33.39045986,7.872971902,57.41819285,2.088467882,12.54819906,0.137861389,5.777775654,0,18.13750076,10.02499962,50.63131332,370.0499268,27.29999924,7.5,19.79999924,22.33333397,13.91666603,22.33333397,13.25,1490,199,46,44.66743851,565,167,565,187,110.7216277,21.74749271,461.8709249,148.3809406,1.52E-06,4.70E-06,1.708143276,0.000135,-0.000187,156.942688,21.74749271,-9.493207239,7.523279246,17.47100067
1331,"CHI:-26.72,150.6","CHI:-26.72,150.6_346","CHI:-26.72,150.6_CHI:-26.72,150.6_346",-26.72,150.6,1997,-79,10,656,0.011698458,2,Vertisols,30,40,8.753483793,40.2864401,27.65616168,32.05739823,1.362647205,13.11628233,6.172097165,0.666654377,9.568484519,5.820554094,10.90478285,9.212290203,33.39045986,7.872971902,57.41819285,2.088467882,12.54819906,0.137861389,5.777775654,0,19.64583397,14.0583334,50.38829041,521.4902344,32.5,4.599999905,27.89999962,25.51666641,12.66666698,25.51666641,12.66666698,629,92,24,44.00160599,252,86,252,86,121.0225619,1.290025773,19.2339766,9.315887202,5.313492298,4.62417078,0.530279425,-2.80E-05,9.40E-05,178.7245026,1.39469219,1.259303451,9.647827324,5.006999969
1332,"CHI:-26.72,150.6","CHI:-26.72,150.6_346","CHI:-26.72,150.6_CHI:-26.72,150.6_346",-26.72,150.6,1997,-127,10,1077,0.003902025,2,Vertisols,100,110,11.8040106,39.4746115,21.60366828,38.92172022,1.633522229,16.09648098,2.916969207,0.417986687,7.508051426,7.958464419,25.9081868,45.48869331,66.16409458,44.8766215,97.87567481,13.76483789,0,69.19763037,10.82161606,1.664932313,19.64583397,14.0583334,50.38829041,521.4902344,32.5,4.599999905,27.89999962,25.51666641,12.66666698,25.51666641,12.66666698,629,92,24,44.00160599,252,86,252,86,121.0225619,1.290025773,19.2339766,9.315887202,5.313492298,4.62417078,0.530279425,-2.80E-05,9.40E-05,178.7245026,1.39469219,1.259303451,9.647827324,5.006999969
1333,"CHI:-26.72,150.6","CHI:-26.72,150.6_346","CHI:-26.72,150.6_CHI:-26.72,150.6_346",-26.72,150.6,1997,-139,10,1196,0.005448296,2,Vertisols,40,50,9.700857735,37.81654297,21.2389881,40.94446893,1.622099807,15.05207455,4.448674991,0.561737593,9.05676258,7.682847977,27.05644369,40.39766931,62.97850291,40.39999315,97.22324679,11.555123,0,76.94013025,10.84019873,0.72936217,19.64583397,14.0583334,50.38829041,521.4902344,32.5,4.599999905,27.89999962,25.51666641,12.66666698,25.51666641,12.66666698,629,92,24,44.00160599,252,86,252,86,121.0225619,1.290025773,19.2339766,9.315887202,5.313492298,4.62417078,0.530279425,-2.80E-05,9.40E-05,178.7245026,1.39469219,1.259303451,9.647827324,5.006999969
1334,"CHI:-26.72,150.6","CHI:-26.72,150.6_346","CHI:-26.72,150.6_CHI:-26.72,150.6_346",-26.72,150.6,1997,-155,10,1362,0.00457195,2,Vertisols,50,60,10.30312587,38.01751426,20.89713156,41.08535418,1.631975481,14.75228409,4.253903603,0.538244695,8.807337502,7.721399078,27.00470622,41.57631347,63.11369093,41.57110961,97.06348483,12.52492558,0,86.41551907,11.38440259,1.671602839,19.64583397,14.0583334,50.38829041,521.4902344,32.5,4.599999905,27.89999962,25.51666641,12.66666698,25.51666641,12.66666698,629,92,24,44.00160599,252,86,252,86,121.0225619,1.290025773,19.2339766,9.315887202,5.313492298,4.62417078,0.530279425,-2.80E-05,9.40E-05,178.7245026,1.39469219,1.259303451,9.647827324,5.006999969
1335,"PG:-27.45,150.52","PG:-27.45,150.52_347","PG:-27.45,150.52_PG:-27.45,150.52_347",-27.45,150.52,1997,-156,4.599336502,1373,0.005698828,2,Alfisols,20,30,8.925012283,39.18004935,21.89531242,38.92463823,1.567290561,15.37213514,5.48160153,0.659434155,9.180310755,7.532826246,26.60753245,36.76501638,62.81308176,36.76458097,97.51636974,9.057497447,0,56.90492486,8.753228691,0.859761764,19.37083244,13.65833378,48.60616684,535.8742065,32.70000076,4.599999905,28.10000038,25.48333359,12.28333282,25.48333359,12.28333282,613,87,26,41.12614059,240,88,240,88,161.5846301,0.515049527,17.34357817,2.80275162,5.609155178,4.055180073,0.503599834,1.30E-05,2.00E-05,177.3717041,0.510169761,0.641129103,10.16814489,3.415999889
1336,"BE:-28.17,153.2","BE:-28.17,153.2_348","BE:-28.17,153.2_BE:-28.17,153.2_348",-28.17,153.2,1997,-173,4.579202471,1560,0.005585375,3,Ultisols,60,80,10.59111997,34.93240483,30.04436023,35.02323494,1.52206853,13.10710687,3.201342138,0.427772956,7.938261673,7.50805796,21.01635378,28.01200054,56.10174489,25.98470986,93.99375621,18.84579697,0,54.38398933,11.88475159,3.023802018,18.13750076,10.02499962,50.63131332,370.0499268,27.29999924,7.5,19.79999924,22.33333397,13.91666603,22.33333397,13.25,1490,199,46,44.66743851,565,167,565,187,110.7216277,21.74749271,461.8709249,148.3809406,1.52E-06,4.70E-06,1.708143276,0.000135,-0.000187,156.942688,21.74749271,-9.493207239,7.523279246,17.47100067
1337,"PG:-27.45,150.52","PG:-27.45,150.52_347","PG:-27.45,150.52_PG:-27.45,150.52_347",-27.45,150.52,1997,-197,4.550777957,1841,0.004168489,2,Alfisols,30,40,8.753483793,40.2864401,27.65616168,32.05739823,1.362647205,13.11628233,6.172097165,0.666654377,9.568484519,5.820554094,10.90478285,9.212290203,33.39045986,7.872971902,57.41819285,2.088467882,12.54819906,0.137861389,5.777775654,0,19.37083244,13.65833378,48.60616684,535.8742065,32.70000076,4.599999905,28.10000038,25.48333359,12.28333282,25.48333359,12.28333282,613,87,26,41.12614059,240,88,240,88,161.5846301,0.515049527,17.34357817,2.80275162,5.609155178,4.055180073,0.503599834,1.30E-05,2.00E-05,177.3717041,0.510169761,0.641129103,10.16814489,3.415999889
1338,"BE:-28.17,153.2","BE:-28.17,153.2_348","BE:-28.17,153.2_BE:-28.17,153.2_348",-28.17,153.2,1997,-220,4.523537798,2130,0.002508207,3,Ultisols,120,140,13.31297575,35.38417908,30.97638102,33.6394399,1.560978863,13.97106033,1.97406697,0.391237047,7.005888589,7.580329011,19.81004303,31.29865348,59.04420787,30.43192588,93.90732579,19.70797488,0,82.10540009,12.00977265,1.754615774,18.13750076,10.02499962,50.63131332,370.0499268,27.29999924,7.5,19.79999924,22.33333397,13.91666603,22.33333397,13.25,1490,199,46,44.66743851,565,167,565,187,110.7216277,21.74749271,461.8709249,148.3809406,1.52E-06,4.70E-06,1.708143276,0.000135,-0.000187,156.942688,21.74749271,-9.493207239,7.523279246,17.47100067
1339,"BE:-28.17,153.2","BE:-28.17,153.2_348","BE:-28.17,153.2_BE:-28.17,153.2_348",-28.17,153.2,1997,-222,4.521169089,2156,0.003580833,3,Ultisols,80,100,12.00783181,40.0115677,25.98485895,34.00357335,1.50066586,14.03039221,2.923309441,0.460694914,7.9592992,5.899120381,10.04896865,10.94904949,34.88490237,9.041180099,57.01112582,1.993185674,21.97349949,19.03916146,11.64801145,0.950430328,18.13750076,10.02499962,50.63131332,370.0499268,27.29999924,7.5,19.79999924,22.33333397,13.91666603,22.33333397,13.25,1490,199,46,44.66743851,565,167,565,187,110.7216277,21.74749271,461.8709249,148.3809406,1.52E-06,4.70E-06,1.708143276,0.000135,-0.000187,156.942688,21.74749271,-9.493207239,7.523279246,17.47100067
1340,"CHI:-26.72,150.6","CHI:-26.72,150.6_346","CHI:-26.72,150.6_CHI:-26.72,150.6_346",-26.72,150.6,1997,-247,10,2493,0.001618157,2,Vertisols,80,90,11.79619213,40.04963096,25.97781256,33.97255648,1.501766004,13.93576193,3.045462389,0.471857772,8.020009301,5.900503505,10.21009885,10.78139801,34.89544656,8.982047121,56.7012397,2.013538192,21.06498468,15.72998032,10.33794099,0.787322464,19.64583397,14.0583334,50.38829041,521.4902344,32.5,4.599999905,27.89999962,25.51666641,12.66666698,25.51666641,12.66666698,629,92,24,44.00160599,252,86,252,86,121.0225619,1.290025773,19.2339766,9.315887202,5.313492298,4.62417078,0.530279425,-2.80E-05,9.40E-05,178.7245026,1.39469219,1.259303451,9.647827324,5.006999969
1341,"PG:-27.45,150.52","PG:-27.45,150.52_347","PG:-27.45,150.52_PG:-27.45,150.52_347",-27.45,150.52,1997,-248,4.490375866,2507,0.002599187,2,Alfisols,40,50,9.700857735,37.81654297,21.2389881,40.94446893,1.622099807,15.05207455,4.448674991,0.561737593,9.05676258,7.682847977,27.05644369,40.39766931,62.97850291,40.39999315,97.22324679,11.555123,0,76.94013025,10.84019873,0.72936217,19.37083244,13.65833378,48.60616684,535.8742065,32.70000076,4.599999905,28.10000038,25.48333359,12.28333282,25.48333359,12.28333282,613,87,26,41.12614059,240,88,240,88,161.5846301,0.515049527,17.34357817,2.80275162,5.609155178,4.055180073,0.503599834,1.30E-05,2.00E-05,177.3717041,0.510169761,0.641129103,10.16814489,3.415999889
1342,"CHI:-26.72,150.6","CHI:-26.72,150.6_346","CHI:-26.72,150.6_CHI:-26.72,150.6_346",-26.72,150.6,1997,-261,10,2693,0.001689314,2,Vertisols,60,70,9.862276784,35.36184572,29.87871475,34.75943952,1.51169878,13.12157623,3.338681678,0.439990393,8.061377353,7.469981123,21.05189687,27.79833005,55.85601227,25.72616442,93.62732566,17.83520797,0,54.15205742,11.55392993,2.717509239,19.64583397,14.0583334,50.38829041,521.4902344,32.5,4.599999905,27.89999962,25.51666641,12.66666698,25.51666641,12.66666698,629,92,24,44.00160599,252,86,252,86,121.0225619,1.290025773,19.2339766,9.315887202,5.313492298,4.62417078,0.530279425,-2.80E-05,9.40E-05,178.7245026,1.39469219,1.259303451,9.647827324,5.006999969
1343,"CHI:-26.72,150.6","CHI:-26.72,150.6_346","CHI:-26.72,150.6_CHI:-26.72,150.6_346",-26.72,150.6,1997,-267,10,2781,0.001899275,2,Vertisols,70,80,11.03665227,38.41686724,20.99413471,40.58899804,1.617762682,14.31121283,3.66997389,0.48472364,7.928127506,7.826303077,26.80400386,43.28598793,64.4990766,43.3141387,98.12306072,14.17217121,0,89.10281543,13.28473301,3.879733907,19.64583397,14.0583334,50.38829041,521.4902344,32.5,4.599999905,27.89999962,25.51666641,12.66666698,25.51666641,12.66666698,629,92,24,44.00160599,252,86,252,86,121.0225619,1.290025773,19.2339766,9.315887202,5.313492298,4.62417078,0.530279425,-2.80E-05,9.40E-05,178.7245026,1.39469219,1.259303451,9.647827324,5.006999969
