Code,Site,Latitude,Longititude,TNPP_Original,ANPP_Original,BNPP_Original,Unit,TNPP_unit_unified,ANPP_unit_unified,BNPP_unit_unified,Source,fBNPP,Biome type,Soil order,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,CFRAG,SDTO,STPC,CLPC,BULK,TAWC,ORGC,TOTN,CNrt,PHAQ,CECS,ECEC,CECc,TEB,BSAT,ESP,ALSA,TCEQ,GYPS,ELCO,Aspect,fm,fr1000,fr300,mrRTF,mrVBF,PI,planC,profileC,SD,SP,TPI,TWI,MNPP
861,USSR ,62,34,733,617,116,g/m2/yr,0.733,0.617,0.116,ORNL: ODS_NPP_214,15.8253752,6,Spodosols,2.487499952,7.391666889,21.30163193,961.8356934,20.70000076,-14,34.70000076,12.9333334,-4.083333492,14.55000019,-9.399999619,605,81,26,33.35272217,218,97,214,106,36,71,22,7,0.97,25,91.43,3.78,20,4.9,28,12,72,7,31,2,29,0,0,0,74.22608726,4.079653758,42.64941905,10.52929917,0.03776985,4.756720066,1.065456686,0.000141,-0.000383,94.77875519,1.953458898,-2.565327535,8.969877488,4.603000164
862,USSR ,62,34,731,621,110,g/m2/yr,0.731,0.621,0.11,ORNL: ODS_NPP_214,15.0478796,6,Spodosols,2.487499952,7.391666889,21.30163193,961.8356934,20.70000076,-14,34.70000076,12.9333334,-4.083333492,14.55000019,-9.399999619,605,81,26,33.35272217,218,97,214,106,36,71,22,7,0.97,25,91.43,3.78,20,4.9,28,12,72,7,31,2,29,0,0,0,74.22608726,4.079653758,42.64941905,10.52929917,0.03776985,4.756720066,1.065456686,0.000141,-0.000383,94.77875519,1.953458898,-2.565327535,8.969877488,4.603000164
863,USSR ,62,34,627,534,93,g/m2/yr,0.627,0.534,0.093,ORNL: ODS_NPP_214,14.8325359,6,Spodosols,2.487499952,7.391666889,21.30163193,961.8356934,20.70000076,-14,34.70000076,12.9333334,-4.083333492,14.55000019,-9.399999619,605,81,26,33.35272217,218,97,214,106,36,71,22,7,0.97,25,91.43,3.78,20,4.9,28,12,72,7,31,2,29,0,0,0,74.22608726,4.079653758,42.64941905,10.52929917,0.03776985,4.756720066,1.065456686,0.000141,-0.000383,94.77875519,1.953458898,-2.565327535,8.969877488,4.603000164
864,USSR ,62,34,415,350,65,g/m2/yr,0.415,0.35,0.065,ORNL: ODS_NPP_214,15.6626506,6,Spodosols,2.487499952,7.391666889,21.30163193,961.8356934,20.70000076,-14,34.70000076,12.9333334,-4.083333492,14.55000019,-9.399999619,605,81,26,33.35272217,218,97,214,106,36,71,22,7,0.97,25,91.43,3.78,20,4.9,28,12,72,7,31,2,29,0,0,0,74.22608726,4.079653758,42.64941905,10.52929917,0.03776985,4.756720066,1.065456686,0.000141,-0.000383,94.77875519,1.953458898,-2.565327535,8.969877488,4.603000164
865,USA ,46,-121.33,1540,730,810,g/m2/yr,1.54,0.73,0.81,ORNL: ODS_NPP_214,52.5974026,5,Andisols,8.520833015,12.90833282,39.35467529,713.5011597,28,-4.800000191,32.79999924,0.600000024,17.25,17.25,-0.300000042,801,151,8,80.42494965,433,41,41,405,14,50,42,8,0.98,22,57.76,3.18,19,5.7,22,11,95,10,46,2,12,0,3,1,119.3845656,0.127412319,14.32402696,0.540398222,0.000789038,3.926307201,0.969526845,0,-0.000026,156.9579773,0.07423012,-0.093572485,14.69342489,4.308000088
866,USA ,46,-121.33,1780,1370,410,g/m2/yr,1.78,1.37,0.41,ORNL: ODS_NPP_214,23.0337079,5,Andisols,8.520833015,12.90833282,39.35467529,713.5011597,28,-4.800000191,32.79999924,0.600000024,17.25,17.25,-0.300000042,801,151,8,80.42494965,433,41,41,405,14,50,42,8,0.98,22,57.76,3.18,19,5.7,22,11,95,10,46,2,12,0,3,1,119.3845656,0.127412319,14.32402696,0.540398222,0.000789038,3.926307201,0.969526845,0,-0.000026,156.9579773,0.07423012,-0.093572485,14.69342489,4.308000088
867,Malaysia ,2.98,102.3,2667,2114,553,g/m2/yr,2.667,2.114,0.553,ORNL: ODS_NPP_214,20.7349081,1,Ultisols,26.42499924,8.383333206,86.42610931,47.88719177,31.60000038,21.89999962,9.700000763,26.08333397,26.54999924,27.01666641,25.83333206,1942,253,102,30.39405823,688,321,475,619,11,50,22,28,1.36,15,13.61,1.19,12,5.3,12,9,22,8,50,2,17,0,1,0,330.6204921,1.287626345,31.46747036,10.1268135,3.809049129,2.851177454,1.969021598,-0.000024,-0.000106,223.0202789,1.287626345,-1.254949674,10.45210474,8.505000114
868,Thailand ,7.58,99.8,2978,2923,55,g/m2/yr,2.978,2.923,0.055,ORNL: ODS_NPP_214,1.8468771,1,Ultisols,25.92499924,8.716666222,75.79709625,71.33467865,32.20000076,20.70000076,11.5,25.10000038,25.91666603,26.85000038,25.04999924,1963,345,38,52.96411896,831,181,367,631,14,54,21,25,1.35,15,17.47,1.32,12,5.2,10,6,21,5,44,2,20,0,2,0,330.8797512,4.496603853,170.5066464,31.87089886,0.06011476,1.632999778,1.907892238,-0.000272,-0.000122,223.1113892,3.168315784,-6.359905795,11.21395567,7.929999828
869,Japan ,36.67,138.5,750,610,140,g/m2/yr,0.75,0.61,0.14,ORNL: ODS_NPP_214,18.6666667,5,Inceptisols,4.395833492,9.275000572,27.1994133,916.3253174,21.60000038,-12.5,34.09999847,15.5,-6.666666508,15.5,-6.75,1837,281,56,53.3110199,791,188,791,228,15,44,42,14,1.25,21,44.28,3.18,13,5.8,19,16,54,10,56,2,17,0,6,1,210.6768279,26.04626835,392.9392805,138.8308632,1.71E-08,0.00000745,3.249948466,-0.001253,-0.000024,205.6560059,22.47081738,-16.97233053,8.458041653,6.643000126
870,USA ,38.67,-94,1029,482,547,g/m2/yr,1.029,0.482,0.547,ORNL: ODS_NPP_214,53.1584062,9,Mollisols,12.38749981,12.3083334,30.69409943,1003.09552,31.89999962,-8.199999809,40.09999847,17.63333321,-0.566666603,24.35000038,-0.566666603,1030,127,35,36.62850952,350,122,321,122,2,21,52,27,1.45,16,21.73,2.06,11,6.4,24,22,59,21,89,2,0,6,0,0,21.98681093,0.791929248,16.23584532,4.772785664,5.65715456,2.159068108,1.072275891,-0.00004,0.000056,174.491684,0.791929248,0.436166619,9.268219452,5.045000076
871,France ,48.4,2.7,556,476,80,g/m2/yr,0.556,0.476,0.08,ORNL: ODS_NPP_214,14.3884892,3,Spodosols,10.71249962,8.341667175,35.49645233,569.9008179,24,0.5,23.5,16.20000076,6.816666603,17.86666679,3.883333445,631,62,45,9.695968628,173,141,156,155,11,68,24,8,1.22,19,56.88,2.56,20,4.9,23,12,68,6,28,2,27,0,1,0,65.07279185,1.263149058,19.16636535,5.583975831,4.11590147,5.436104298,0.903457047,-0.00005,0.000015,146.2206421,1.186320169,0.096164829,15.68285527,6.793000221
872,Sweden ,55.75,13.92,1230,1060,170,g/m2/yr,1.23,1.06,0.17,ORNL: ODS_NPP_214,13.8211382,3,Inceptisols,6.862500191,6.808333397,29.09544182,625.2385864,20.29999924,-3.099999905,23.39999962,3.866666794,5.449999809,14.8166666,-0.416666657,806,85,46,21.23879433,253,153,199,207,14,60,31,9,1.31,18,44.97,2.78,14,5.2,18,10,51,8,46,2,16,0,13,1,99.02491103,1.501314847,15.806341,5.631494437,5.630406857,2.451087236,1.143645664,-0.000109,-0.000054,122.9396515,1.640099676,-0.973738915,10.58978825,6.221000195
873,Sweden ,55.7,13.63,1900,1670,230,g/m2/yr,1.9,1.67,0.23,ORNL: ODS_NPP_214,12.1052632,3,Inceptisols,7.5,6.816666603,29.00709343,636.2067871,20.79999924,-2.700000048,23.5,8.216666222,2.383333206,15.58333302,0.116666675,688,71,38,20.47161865,208,128,185,162,13,54,35,11,1.29,15,23.23,1.8,15,6,15,12,66,11,70,2,3,0,10,1,185.0398122,3.257003386,29.72342972,11.99898857,0.663911939,0.666453242,1.151230876,0.000092,0.000005,127.3549652,3.737527188,0.002262557,9.094684076,6.907999992
874,USA ,43.03,-89.4,1481,819,662,g/m2/yr,1.481,0.819,0.662,ORNL: ODS_NPP_214,44.6995273,9,Alfisols,7.858333111,11.88333321,28.15955734,1094.500366,28.5,-13.69999981,42.20000076,20.73333359,-6.366666794,20.73333359,-6.366666794,841,105,30,38.91920471,308,103,308,103,4,32,48,20,1.38,18,26.4,2.25,11,6.1,19,17,48,17,81,1,2,0,1,1,120.5304052,1.649619086,20.35738929,12.76754742,2.912235737,5.732494354,1.028780554,-0.000039,-0.000088,166.6466827,2.842710792,-1.247705665,9.410164755,4.061999798
875,Finland ,60.52,23.88,478,333,145,g/m2/yr,0.478,0.333,0.145,ORNL: ODS_NPP_214,30.334728,6,Spodosols,4.3125,8.058333397,25.58201027,828.0923462,21.29999924,-10.19999981,31.5,13.25,3.25,14.94999981,-5.433333397,691,82,34,28.94499397,228,113,215,154,14,51,41,8,1.06,24,88.45,4.27,18,4.7,27,11,70,10,30,1,32,0,3,0,302.6796072,0.266091911,10.82214756,1.196743689,4.616993427,5.583189964,1.108467952,-0.000006,-0.000076,103.3150864,0.274663715,0.041767966,11.36756044,6.650000095
876,Finland ,61.67,24.32,653,487,166,g/m2/yr,0.653,0.487,0.166,ORNL: ODS_NPP_214,25.4211332,6,Spodosols,3.454166651,8.275000572,25.22865868,866.784729,21.10000038,-11.69999981,32.79999924,12.69999981,-3.099999905,14.53333378,-6.916666508,646,86,31,32.38940048,229,104,225,125,14,51,41,8,1.06,24,88.45,4.27,18,4.7,27,11,70,10,30,1,32,0,3,0,338.0261991,0.864478351,15.06838868,3.106284386,5.754717827,0.161505088,1.131845176,0.000127,-0.000032,99.77719879,0.864478351,0.485148582,8.528896351,4.938000202
877,Finland ,60.52,23.85,842,633,209,g/m2/yr,0.842,0.633,0.209,ORNL: ODS_NPP_214,24.8218527,6,Spodosols,4.3125,8.091666222,25.52576256,830.2796021,21.39999962,-10.30000019,31.70000076,13.28333282,3.233333349,14.98333359,-5.449999809,691,81,35,28.2315464,225,115,214,155,14,51,41,8,1.06,24,88.45,4.27,18,4.7,27,11,70,10,30,1,32,0,3,0,3.232974891,1.56817099,26.14201239,5.149795243,3.022197962,0.52722317,1.109695718,-0.00006,0.000076,100.4772873,1.56817099,-0.385936579,8.686619076,5.703999996
878,Zaire ,-11.48,27.6,1260,1110,150,g/m2/yr,1.26,1.11,0.15,ORNL: ODS_NPP_214,11.9047619,9,Oxisols,20.62916565,14.8083334,58.76322937,213.0136414,32.29999924,7.099999905,25.19999886,21.45000076,17.79999924,22.89999962,17.63333321,1111,238,0,108.6966553,689,0,179,6,10,44,23,33,1.25,12,15.25,1.18,14,5.3,8,5,10,4,43,1,18,0,2,0,356.9002467,2.238486484,26.63651443,12.48288041,0.144075081,5.748892307,1.02025582,-0.000013,0.000085,219.7275696,2.205966524,1.156260071,10.62085412,6.761000156
879,Greece ,37.97,23.72,722,412,310,g/m2/yr,0.722,0.412,0.31,ORNL: ODS_NPP_214,42.9362881,5,Entisols,17.96666718,8.316666603,31.62230682,683.6177979,32.70000076,6.400000095,26.30000114,11.66666698,26.73333359,26.73333359,10.21666718,404,65,7,64.48241425,174,23,23,162,3,39,39,22,1.38,21,26.89,1.68,10,7.8,17,31,51,30,98,2,0,101,5,2,344.1129951,3.739309676,62.68045657,24.55007812,2.464723587,0.12524052,0.385161166,0.000373,-0.000273,170.0670319,3.739309676,-0.357182022,7.538572906,2.766499996
880,Poland ,50.1,20.37,1130,1006,124,g/m2/yr,1.13,1.006,0.124,ORNL: ODS_NPP_214,10.9734513,3,Mollisols,8.708333015,9.649999619,32.38254929,763.817688,24.29999924,-5.5,29.79999924,17.89999962,0.449999988,17.89999962,-0.933333337,694,99,31,41.96009064,280,102,280,107,4,35,45,20,1.27,17,58.31,4.24,11,6.8,28,29,63,28,88,2,0,14,5,2,154.7506888,0.28940713,5.631007291,1.386690828,5.731095314,4.910411358,1.000703057,-0.000041,0.000048,141.4010315,0.067474087,-0.075295029,12.85935522,6.573999882
881,Ivory Coast ,6.22,-5.03,2950,1890,1060,g/m2/yr,2.95,1.89,1.06,ORNL: ODS_NPP_214,35.9322034,1,Alfisols,26.75833321,8.883333206,69.40103912,108.0789566,33.90000153,21.10000038,12.80000114,27.21666718,27.26666641,28.21666718,25.41666794,1153,194,21,55.44247818,500,112,314,260,13,64,18,18,1.42,13,11.23,0.85,13,6.1,8,6,29,6,75,2,4,0,0,0,236.3758,4.006021883,42.05630399,31.96615954,0.35707882,0.962342381,1.152889348,0.000132,-0.000102,222.5089417,4.489289821,0.556193154,14.18125984,6.118000031
882,Ivory Coast ,6.22,-5.03,3580,1540,2040,g/m2/yr,3.58,1.54,2.04,ORNL: ODS_NPP_214,56.9832402,1,Alfisols,26.75833321,8.883333206,69.40103912,108.0789566,33.90000153,21.10000038,12.80000114,27.21666718,27.26666641,28.21666718,25.41666794,1153,194,21,55.44247818,500,112,314,260,13,64,18,18,1.42,13,11.23,0.85,13,6.1,8,6,29,6,75,2,4,0,0,0,236.3758,4.006021883,42.05630399,31.96615954,0.35707882,0.962342381,1.152889348,0.000132,-0.000102,222.5089417,4.489289821,0.556193154,14.18125984,6.118000031
883,Ivory Coast ,6.22,-5.03,2150,830,1320,g/m2/yr,2.15,0.83,1.32,ORNL: ODS_NPP_214,61.3953488,1,Alfisols,26.75833321,8.883333206,69.40103912,108.0789566,33.90000153,21.10000038,12.80000114,27.21666718,27.26666641,28.21666718,25.41666794,1153,194,21,55.44247818,500,112,314,260,13,64,18,18,1.42,13,11.23,0.85,13,6.1,8,6,29,6,75,2,4,0,0,0,236.3758,4.006021883,42.05630399,31.96615954,0.35707882,0.962342381,1.152889348,0.000132,-0.000102,222.5089417,4.489289821,0.556193154,14.18125984,6.118000031
884,Ivory Coast ,6.22,-5.03,2240,920,1320,g/m2/yr,2.24,0.92,1.32,ORNL: ODS_NPP_214,58.9285714,1,Alfisols,26.75833321,8.883333206,69.40103912,108.0789566,33.90000153,21.10000038,12.80000114,27.21666718,27.26666641,28.21666718,25.41666794,1153,194,21,55.44247818,500,112,314,260,13,64,18,18,1.42,13,11.23,0.85,13,6.1,8,6,29,6,75,2,4,0,0,0,236.3758,4.006021883,42.05630399,31.96615954,0.35707882,0.962342381,1.152889348,0.000132,-0.000102,222.5089417,4.489289821,0.556193154,14.18125984,6.118000031
885,Ivory Coast ,6.22,-5.03,3450,1545,1905,g/m2/yr,3.45,1.545,1.905,ORNL: ODS_NPP_214,55.2173913,1,Alfisols,26.75833321,8.883333206,69.40103912,108.0789566,33.90000153,21.10000038,12.80000114,27.21666718,27.26666641,28.21666718,25.41666794,1153,194,21,55.44247818,500,112,314,260,13,64,18,18,1.42,13,11.23,0.85,13,6.1,8,6,29,6,75,2,4,0,0,0,236.3758,4.006021883,42.05630399,31.96615954,0.35707882,0.962342381,1.152889348,0.000132,-0.000102,222.5089417,4.489289821,0.556193154,14.18125984,6.118000031
886,Ivory Coast ,6.22,-5.03,2760,1420,1340,g/m2/yr,2.76,1.42,1.34,ORNL: ODS_NPP_214,48.5507246,1,Alfisols,26.75833321,8.883333206,69.40103912,108.0789566,33.90000153,21.10000038,12.80000114,27.21666718,27.26666641,28.21666718,25.41666794,1153,194,21,55.44247818,500,112,314,260,13,64,18,18,1.42,13,11.23,0.85,13,6.1,8,6,29,6,75,2,4,0,0,0,236.3758,4.006021883,42.05630399,31.96615954,0.35707882,0.962342381,1.152889348,0.000132,-0.000102,222.5089417,4.489289821,0.556193154,14.18125984,6.118000031
887,Ivory Coast ,6.22,-5.03,3340,2080,1260,g/m2/yr,3.34,2.08,1.26,ORNL: ODS_NPP_214,37.7245509,1,Alfisols,26.75833321,8.883333206,69.40103912,108.0789566,33.90000153,21.10000038,12.80000114,27.21666718,27.26666641,28.21666718,25.41666794,1153,194,21,55.44247818,500,112,314,260,13,64,18,18,1.42,13,11.23,0.85,13,6.1,8,6,29,6,75,2,4,0,0,0,236.3758,4.006021883,42.05630399,31.96615954,0.35707882,0.962342381,1.152889348,0.000132,-0.000102,222.5089417,4.489289821,0.556193154,14.18125984,6.118000031
888,Ireland ,54.2,-9.75,523,361,162,g/m2/yr,0.523,0.361,0.162,ORNL: ODS_NPP_214,30.9751434,9,Inceptisols,9.795833588,5.875,40.23972321,332.9513855,17.70000076,3.099999905,14.60000038,8.383333206,10.61666679,14.01666641,6.066666603,1225,139,69,27.01550293,409,214,281,356,35,62,23,15,0.98,22,126.4,5.39,19,5.1,36,18,63,13,39,2,16,0,0,0,210.0484886,2.346493633,29.91211983,9.92725318,1.658122182,5.512739658,2.252233634,0.0001,-0.000091,130.2012329,2.346493633,-0.001990931,8.934632063,5.619999886
889,Canada ,75.55,-84.67,191,40,151,g/m2/yr,0.191,0.04,0.151,ORNL: ODS_NPP_214,79.0575916,7,Gelisols,-16.74583435,6.591666698,15.4733963,1362.905396,6.099999905,-36.5,42.59999847,-0.616666675,-32.25,0.816666663,-32.25,218,43,4,76.02606201,110,12,104,12,42,69,21,10,1.38,22,6.05,0.74,16,7.7,33,23,54,25,77,2,0,79,29,1,289.3797156,6.201462417,43.30068429,10.48985791,0.171793759,0.515467346,0.584191407,0.000192,0.000111,46.58532715,6.201462417,0.666268161,8.226133052,0.098999999
890,USA ,35.33,-76.75,1588,1316,272,g/m2/yr,1.588,1.316,0.272,ORNL: ODS_NPP_214,17.1284635,5,Ultisols,16.51250076,11.375,37.05211639,731.6610107,31.5,0.800000012,30.70000076,25.33333397,12.6833334,25.33333397,7.300000191,1334,162,83,23.91572762,442,260,442,298,10,54,29,17,1.39,16,18.19,1.21,16,5.2,9,6,21,4,45,2,16,0,0,0,36.70510658,0.292526112,8.585272621,3.519332508,5.639877796,2.01815629,1.35197001,-0.000033,0.000049,182.8301086,0.292526112,-0.000207794,10.65505913,8.491000175
891,Sweden ,55.98,13.17,1780,1540,240,g/m2/yr,1.78,1.54,0.24,ORNL: ODS_NPP_214,13.4831461,3,Inceptisols,7.341666698,6.766666889,29.16666794,632.1242676,20.29999924,-2.900000095,23.19999886,4.366666794,2.266666651,15.33333397,-0.050000012,815,85,47,21.08609772,251,155,212,200,14,47,41,12,1.13,21,76.77,3.56,17,5,24,10,55,11,38,1,27,0,12,1,321.811519,1.801619935,47.45532052,8.354311765,0.920430899,3.389653206,1.200050013,0.000023,-0.000093,117.7865295,1.801619935,-0.62956104,10.07130101,6.416999817
892,Sweden ,55.98,13.17,1630,1370,260,g/m2/yr,1.63,1.37,0.26,ORNL: ODS_NPP_214,15.9509202,3,Inceptisols,7.341666698,6.766666889,29.16666794,632.1242676,20.29999924,-2.900000095,23.19999886,4.366666794,2.266666651,15.33333397,-0.050000012,815,85,47,21.08609772,251,155,212,200,14,47,41,12,1.13,21,76.77,3.56,17,5,24,10,55,11,38,1,27,0,12,1,321.811519,1.801619935,47.45532052,8.354311765,0.920430899,3.389653206,1.200050013,0.000023,-0.000093,117.7865295,1.801619935,-0.62956104,10.07130101,6.416999817
893,Sweden ,56.6,14.2,1430,330,1100,g/m2/yr,1.43,0.33,1.1,ORNL: ODS_NPP_214,76.9230769,3,Spodosols,6.358333588,7.866666794,30.2564106,674.6273193,21,-5,26,13.88333321,1.216666698,14.94999981,-1.600000024,721,78,41,20.7251091,217,130,206,166,14,54,32,14,1.01,23,143.95,4.72,18,5.1,36,14,56,21,49,2,15,0,6,0,195.6873597,1.014561004,14.356118,3.818694295,1.987230062,5.884408951,1.201956767,-0.000011,0.000045,120.9832535,1.161493066,0.087972878,9.683419711,6.103000164
894,Japan ,38.73,140.25,1000,800,200,g/m2/yr,1,0.8,0.2,ORNL: ODS_NPP_214,20,3,Entisols,10.83333302,8.016666412,24.00199699,943.5386353,28.79999924,-4.599999905,33.39999771,2.400000095,8.316666603,22.33333206,-0.349999994,1620,175,88,23.44151306,512,279,460,452,13,40,44,16,1.2,20,44.52,2.36,14,5.7,19,14,52,9,49,2,18,0,5,1,236.9317739,6.794714893,70.19764574,41.29833384,0.143688977,0.578110099,2.596730888,0.00007,-0.000287,179.1643982,7.128315673,-3.568979271,9.508412694,7.316999912
895,Japan ,40.67,140.92,1000,250,750,g/m2/yr,1,0.25,0.75,ORNL: ODS_NPP_214,75,5,Entisols,6.104166985,7.508333206,23.10256386,923.0248413,23.20000076,-9.300000191,32.5,17.46666718,-4.733333111,17.46666718,-4.916666508,1415,179,83,27.69709587,508,267,508,283,13,40,44,16,1.2,20,44.52,2.36,14,5.7,19,14,52,9,49,2,18,0,5,1,359.2212313,11.75559884,302.5130354,57.94315358,0.002858465,0.190056279,2.199102808,-0.000392,-0.000056,154.6598969,11.01291291,-5.170601695,10.43968857,6.349999905
896,USA ,46,-94,1067,946,121,g/m2/yr,1.067,0.946,0.121,ORNL: ODS_NPP_214,11.3402062,9,Alfisols,5.162499905,12.54166698,26.97132683,1221.519409,27.29999924,-19.20000076,46.5,19.31666565,-10.85000038,19.31666565,-10.85000038,703,109,16,54.78007126,298,57,298,57,9,35,48,17,1.35,18,28.79,2.48,13,5.8,18,13,49,12,66,1,10,0,5,1,239.8360142,1.026289828,8.612974222,6.376230231,4.441504955,5.822591782,0.967730683,0.00007,-0.000006,156.3855896,1.283501446,0.470276434,8.699715665,5.243000031
897,India ,25.3,83.17,1440,1159,281,g/m2/yr,1.44,1.159,0.281,ORNL: ODS_NPP_214,19.5138889,9,Alfisols,26.22916603,11.85833359,37.88605118,598.2225952,41.09999847,9.800000191,31.29999924,29.5,25.54999924,32.65000153,17.91666603,1029,312,4,137.1226196,814,23,126,35,11,43,35,22,1.46,16,13.57,1.25,11,6.6,14,19,42,18,83,10,6,29,4,4,140.5280239,0.175133073,3.673325323,1.135913787,3.896664143,5.767743587,0.773149808,-0.000009,0.000013,204.9459229,0.145984898,0.046586809,15.79518186,3.298000097
898,Hungary ,47.9,20.47,1078,1013,65,g/m2/yr,1.078,1.013,0.065,ORNL: ODS_NPP_214,6.0296846,3,Inceptisols,9.616666794,9.533332825,30.65380478,833.3348389,26.29999924,-4.800000191,31.09999847,18.18333244,0.833333313,19.61666679,-0.949999988,530,72,23,37.21369934,197,72,193,78,12,40,41,19,1.31,20,33.37,2.74,12,6.8,19,26,60,25,82,2,8,55,16,1,265.8169948,5.269371711,63.03704629,25.25574304,0.010067342,1.845086217,0.775404857,-0.000436,0.000086,152.5871582,5.794663511,-4.631547575,10.82090624,6.960999966
899,USA ,45.83,-89.67,1150,1030,120,g/m2/yr,1.15,1.03,0.12,ORNL: ODS_NPP_214,10.4347826,3,Spodosols,4.358333588,11.98333359,27.42181396,1146.536011,25.20000076,-18.5,43.70000076,16.58333397,-10.55000019,17.73333359,-10.55000019,798,109,22,44.74644852,304,86,299,86,14,54,39,7,1.12,22,66.35,3.69,17,4.7,24,9,71,7,29,1,31,0,3,0,270,6.36E-15,0.371974907,1.14E-13,4.590092659,5.450250149,1.174398716,0,0,156.9870605,1.27E-14,0,13.00671226,5.034000158
900,USA ,43.82,-111.78,1374,858,516,g/m2/yr,1.374,0.858,0.516,ORNL: ODS_NPP_214,37.5545852,9,Aridisols,5.929166794,15.65833378,38.00566101,936.9837036,28.70000076,-12.5,41.20000076,10.51666641,16.68333435,17.35000038,-5.816666603,354,45,21,23.41452026,115,70,88,81,10,51,31,18,1.42,18,8.55,1.04,9,8,16,37,75,37,99,3,0,84,21,1,310.9742196,3.121474742,48.87368727,19.32552738,0.194927841,0.944998443,0.370993673,-0.000047,-0.000034,164.7283173,3.501918844,-0.519195618,10.37795434,3.088000059
901,USA ,43.82,-111.78,1734,669,1065,g/m2/yr,1.734,0.669,1.065,ORNL: ODS_NPP_214,61.4186851,9,Aridisols,5.929166794,15.65833378,38.00566101,936.9837036,28.70000076,-12.5,41.20000076,10.51666641,16.68333435,17.35000038,-5.816666603,354,45,21,23.41452026,115,70,88,81,10,51,31,18,1.42,18,8.55,1.04,9,8,16,37,75,37,99,3,0,84,21,1,310.9742196,3.121474742,48.87368727,19.32552738,0.194927841,0.944998443,0.370993673,-0.000047,-0.000034,164.7283173,3.501918844,-0.519195618,10.37795434,3.088000059
902,USA ,43.82,-111.78,1231,815,416,g/m2/yr,1.231,0.815,0.416,ORNL: ODS_NPP_214,33.7936637,9,Aridisols,5.929166794,15.65833378,38.00566101,936.9837036,28.70000076,-12.5,41.20000076,10.51666641,16.68333435,17.35000038,-5.816666603,354,45,21,23.41452026,115,70,88,81,10,51,31,18,1.42,18,8.55,1.04,9,8,16,37,75,37,99,3,0,84,21,1,310.9742196,3.121474742,48.87368727,19.32552738,0.194927841,0.944998443,0.370993673,-0.000047,-0.000034,164.7283173,3.501918844,-0.519195618,10.37795434,3.088000059
903,USA ,43.82,-111.78,167.5,123,44.5,g/m2/yr,0.1675,0.123,0.0445,ORNL: ODS_NPP_214,26.5671642,9,Aridisols,5.929166794,15.65833378,38.00566101,936.9837036,28.70000076,-12.5,41.20000076,10.51666641,16.68333435,17.35000038,-5.816666603,354,45,21,23.41452026,115,70,88,81,10,51,31,18,1.42,18,8.55,1.04,9,8,16,37,75,37,99,3,0,84,21,1,310.9742196,3.121474742,48.87368727,19.32552738,0.194927841,0.944998443,0.370993673,-0.000047,-0.000034,164.7283173,3.501918844,-0.519195618,10.37795434,3.088000059
904,USA ,43.82,-111.78,266,98,168,g/m2/yr,0.266,0.098,0.168,ORNL: ODS_NPP_214,63.1578947,9,Aridisols,5.929166794,15.65833378,38.00566101,936.9837036,28.70000076,-12.5,41.20000076,10.51666641,16.68333435,17.35000038,-5.816666603,354,45,21,23.41452026,115,70,88,81,10,51,31,18,1.42,18,8.55,1.04,9,8,16,37,75,37,99,3,0,84,21,1,310.9742196,3.121474742,48.87368727,19.32552738,0.194927841,0.944998443,0.370993673,-0.000047,-0.000034,164.7283173,3.501918844,-0.519195618,10.37795434,3.088000059
905,USA ,36,-78,1380,1190,190,g/m2/yr,1.38,1.19,0.19,ORNL: ODS_NPP_214,13.7681159,9,Ultisols,15.19999981,13.76666641,39.67338943,796.1954956,32.5,-2.200000048,34.70000076,24.88333321,10.69999981,24.88333321,5.216666698,1122,115,73,14.56883717,323,233,323,272,8,49,29,22,1.13,14,13.49,1.2,14,5.5,8,7,17,6,55,1,10,13,1,0,144.9736991,0.695089661,13.35429226,5.706672331,3.926785946,5.641970634,1.215432118,-0.00005,0.000086,182.9473572,0.938613752,0.046389048,9.126094038,7.204999924
906,Canada ,49.88,-95.9,1833,372,1461,g/m2/yr,1.833,0.372,1.461,ORNL: ODS_NPP_214,79.705401,9,Mollisols,2.129166603,11.79166603,23.86977005,1349.980591,25.10000038,-24.29999924,49.40000153,15.36666679,-13.0666666,17.60000038,-15.73333359,614,99,18,52.26672363,260,71,259,73,2,29,48,23,1.26,17,28.47,2.45,11,6.6,24,25,66,25,92,1,0,0,2,1,161.5650512,1.01E-14,1,5.68E-14,0.008982197,5.86288166,0.811502372,0,-0.000001,142.6725769,1.01E-14,0,13.50836439,5.050000191
